"","Address","Date.time","Minimum.Temperature","Maximum.Temperature","Temperature","Dew.Point","Relative.Humidity","Heat.Index","Wind.Speed","Wind.Gust","Wind.Direction","Precipitation","Precipitation.Cover","Snow.Depth","Visibility","Cloud.Cover","Sea.Level.Pressure","Weather.Type","Latitude","Longitude","Resolved.Address","Info"
"4922","brooklyn, ny","06/23/2012",69.5,83.1,76.3,60.6,62.96,82.1,11.9,NA,248.24,0.1,12.5,NA,8.3,41.9,1011.4,"Mist, Rain, Light Rain, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4923","brooklyn, ny","06/24/2012",67.7,82.4,75.2,56.8,54.05,81.4,9,NA,150.8,0,0,NA,10,28.4,1014.6,"",40.69246,-73.99036,"brooklyn, ny",NA
"4924","brooklyn, ny","06/25/2012",64.1,73.8,68.4,63.5,84.62,NA,8.1,NA,170.39,0.3,29.17,NA,8.4,81.8,1007.2,"Mist, Rain, Thunderstorm, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4925","brooklyn, ny","06/26/2012",58.6,71.7,65.9,49,55.42,NA,13.9,36.9,313.21,0,0,NA,10,59.4,1006.1,"",40.69246,-73.99036,"brooklyn, ny",NA
"4926","brooklyn, ny","06/27/2012",63.7,81.3,73.1,48.1,42.31,80.2,17.4,32.2,283.71,0,0,NA,10,22.9,1007.4,"",40.69246,-73.99036,"brooklyn, ny",NA
"4927","brooklyn, ny","06/28/2012",69.8,88.7,79.4,54.5,43.14,87.5,14.6,NA,276.43,0,0,NA,10,21.1,1008.4,"",40.69246,-73.99036,"brooklyn, ny",NA
"4928","brooklyn, ny","06/29/2012",70.6,97.1,85.6,65.7,53.87,102.4,13.9,32.2,235.83,0.2,4.17,NA,8.9,43.1,1004.4,"Mist, Thunderstorm, Rain Showers, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4929","brooklyn, ny","06/30/2012",78.8,93.2,86.3,60,42.83,95.3,18.3,NA,283.18,0,0,NA,9.8,45.1,1006.7,"",40.69246,-73.99036,"brooklyn, ny",NA
"4930","brooklyn, ny","07/01/2012",76.1,94.1,84.5,62.4,48.4,95.9,13.9,NA,277.27,0,0,NA,9.8,15.9,1009.1,"",40.69246,-73.99036,"brooklyn, ny",NA
"4931","brooklyn, ny","07/02/2012",73.4,87.4,80.5,54.5,41.37,85.4,10.4,NA,313.3,0,0,NA,10,20.8,1011.8,"",40.69246,-73.99036,"brooklyn, ny",NA
"4932","brooklyn, ny","07/03/2012",72,88.6,80.5,58.8,48.63,87.1,11.4,NA,265.25,0,0,NA,10,23.2,1012.4,"",40.69246,-73.99036,"brooklyn, ny",NA
"4933","brooklyn, ny","07/04/2012",71.5,93.8,83.9,66.1,57.08,96.4,16.1,NA,250.65,0.1,8.33,NA,9.5,58.3,1008.6,"Mist, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4934","brooklyn, ny","07/05/2012",80,93.5,86.3,64.9,51.18,93.8,16.1,NA,254.96,0,0,NA,9.7,22,1007.7,"",40.69246,-73.99036,"brooklyn, ny",NA
"4935","brooklyn, ny","07/06/2012",73.4,91.4,82,63.4,55.11,91,7.9,NA,119.35,0,0,NA,10,15.7,1011.7,"",40.69246,-73.99036,"brooklyn, ny",NA
"4936","brooklyn, ny","07/07/2012",80.1,95.1,85.7,66.2,53.15,99,18.3,34.4,247.38,0,0,NA,9.7,43.7,1009.8,"",40.69246,-73.99036,"brooklyn, ny",NA
"4937","brooklyn, ny","07/08/2012",72.9,89.9,80.8,65.5,63.51,88.7,9.7,NA,162.86,0.5,12.5,NA,8.8,65.4,1010.2,"Mist, Thunderstorm, Heavy Rain, Light Rain, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4938","brooklyn, ny","07/09/2012",73.4,84.2,78.2,56.3,47.33,82.7,10,NA,108.88,0,0,NA,10,53.2,1013.1,"",40.69246,-73.99036,"brooklyn, ny",NA
"4939","brooklyn, ny","07/10/2012",71.3,85.3,77,57.5,52.13,83.9,11.5,NA,124.29,0,0,NA,10,37.3,1016.4,"",40.69246,-73.99036,"brooklyn, ny",NA
"4940","brooklyn, ny","07/11/2012",72.6,84.2,77.2,62.7,62.34,84.1,12.6,NA,163,0,0,NA,10,57.9,1020.4,"",40.69246,-73.99036,"brooklyn, ny",NA
"4941","brooklyn, ny","07/12/2012",71.1,88.1,78.3,60.5,56.25,87.3,10.9,NA,170.65,0,0,NA,10,33.9,1021.7,"",40.69246,-73.99036,"brooklyn, ny",NA
"4942","brooklyn, ny","07/13/2012",74.7,87.5,79.8,62,55.02,87.9,7.9,NA,206.86,0,0,NA,10,39.1,1021.7,"Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4943","brooklyn, ny","07/14/2012",70.8,83.1,79,62.8,58.47,83.7,13.1,NA,254.26,0,0,NA,9.8,69.7,1021.4,"Mist, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4944","brooklyn, ny","07/15/2012",74.4,87.5,80.2,69.6,70.63,96.1,8.4,NA,209.14,0.3,8.33,NA,9.1,72.7,1017.4,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4945","brooklyn, ny","07/16/2012",72,89.3,80.8,67.2,66.25,91.1,8.8,NA,294.88,0,4.17,NA,9.8,34.9,1010.9,"Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4946","brooklyn, ny","07/17/2012",75.7,95,86.2,63.4,47.97,96.2,15.8,NA,259.83,0,0,NA,9.6,25.3,1009,"",40.69246,-73.99036,"brooklyn, ny",NA
"4947","brooklyn, ny","07/18/2012",73.3,98.1,84.5,70.1,65.33,104.7,15.2,36.9,215.71,1.8,20.83,NA,7.1,40.5,1009.4,"Mist, Thunderstorm, Rain, Rain Showers, Fog, Heavy Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4948","brooklyn, ny","07/19/2012",70.1,76.1,73.7,65.6,76.29,NA,16.9,NA,59.5,0,8.33,NA,8.9,88.3,1013.7,"Mist, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4949","brooklyn, ny","07/20/2012",61.7,72.3,66.6,63,88.78,NA,16.6,NA,65,0.5,41.67,NA,7.8,100,1015.9,"Mist, Rain, Heavy Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4950","brooklyn, ny","07/21/2012",63,76.7,69.3,58.5,70.8,NA,8.4,NA,83.83,0,0,NA,10,70.9,1018.5,"",40.69246,-73.99036,"brooklyn, ny",NA
"4951","brooklyn, ny","07/22/2012",67.4,82.1,73.7,59.7,62.48,82.7,12.3,NA,203.06,0,0,NA,10,44.4,1020.3,"",40.69246,-73.99036,"brooklyn, ny",NA
"4952","brooklyn, ny","07/23/2012",71.7,86.1,76.9,68.6,75.96,91.1,10.5,NA,198.41,0.1,20.83,NA,8.4,54.6,1015.6,"Mist, Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4953","brooklyn, ny","07/24/2012",75.1,90.3,82,66.5,62.05,91.8,16.9,32.2,270.75,0,0,NA,9.2,37.2,1004.8,"Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4954","brooklyn, ny","07/25/2012",68.3,84.2,76.9,52.9,44.03,82.7,18.3,34.4,292,0,0,NA,10,17.3,1010.1,"",40.69246,-73.99036,"brooklyn, ny",NA
"4955","brooklyn, ny","07/26/2012",70.5,88.9,78.1,65.4,66.83,95.4,19.1,49.4,228.83,0.6,25,NA,8.6,52.8,1006.5,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Heavy Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4956","brooklyn, ny","07/27/2012",72.4,87.4,79.6,68.8,71.58,90.1,9.6,NA,243.08,0,0,NA,10,47.2,1007.6,"Mist",40.69246,-73.99036,"brooklyn, ny",NA
"4957","brooklyn, ny","07/28/2012",69.5,81.4,73.8,69.9,88.39,83.9,11.6,NA,63.42,0.2,12.5,NA,6.9,86.2,1012.6,"Mist, Rain, Fog, Light Rain, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4958","brooklyn, ny","07/29/2012",68.8,79.1,72.6,65.8,79.86,NA,11.4,NA,65.3,0,4.17,NA,9.8,83.7,1015,"Mist, Thunderstorm, Rain Showers, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4959","brooklyn, ny","07/30/2012",69.2,79.4,73.5,65.1,75.33,NA,9,NA,96.67,0,0,NA,10,69.8,1018.8,"",40.69246,-73.99036,"brooklyn, ny",NA
"4960","brooklyn, ny","07/31/2012",70.7,79.3,73.7,64.8,74.16,NA,14.6,NA,85.57,0,0,NA,10,67.3,1016.1,"Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4961","brooklyn, ny","08/01/2012",71.7,75.8,73.4,69.1,86.61,NA,7.5,NA,204.95,0.6,29.17,NA,8.4,74.6,1011.8,"Mist, Thunderstorm Without Precipitation, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4962","brooklyn, ny","08/02/2012",71.1,87.1,78.9,68.6,72.52,89.7,6.9,NA,245.89,0,0,NA,8.5,26.5,1011.4,"Mist, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4963","brooklyn, ny","08/03/2012",76.1,89.5,82.2,70.8,69.21,95.1,8.2,NA,216.77,0,0,NA,8.4,32.8,1015.6,"Mist, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4964","brooklyn, ny","08/04/2012",76.1,89,81.8,71.7,72.61,95.2,13.9,NA,182.7,0,0,NA,9.3,30.6,1021.2,"Mist",40.69246,-73.99036,"brooklyn, ny",NA
"4965","brooklyn, ny","08/05/2012",74.1,89.3,81.7,73.2,76.56,96.2,11.4,38,198.25,0.3,16.67,NA,9.4,77.3,1018.5,"Thunderstorm, Thunderstorm Without Precipitation, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4966","brooklyn, ny","08/06/2012",74.1,85.6,78.9,64.5,64.9,85.1,13.9,NA,277.83,0,8.33,NA,9.7,51.6,1015.4,"Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4967","brooklyn, ny","08/07/2012",69.1,82.1,75.9,59.6,57.6,82.7,8.2,NA,141.04,0,0,NA,10,29.3,1015.5,"",40.69246,-73.99036,"brooklyn, ny",NA
"4968","brooklyn, ny","08/08/2012",74.1,85.1,78.6,68.5,72.43,86.8,7,NA,161.21,0,0,NA,8.9,41.4,1014.6,"Mist, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4969","brooklyn, ny","08/09/2012",74.7,86.5,79.9,70.3,73.87,90.7,10.3,NA,194,0,0,NA,9.4,28.4,1013.2,"",40.69246,-73.99036,"brooklyn, ny",NA
"4970","brooklyn, ny","08/10/2012",71.1,80.5,77.7,72.1,83.06,85.1,9.7,NA,168.21,0.3,8.33,NA,9.2,76.9,1009.7,"Mist, Rain, Heavy Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4971","brooklyn, ny","08/11/2012",75.7,85.3,80,71.4,75.74,91.3,11.1,NA,193.58,0,0,NA,9.7,57.4,1010.3,"",40.69246,-73.99036,"brooklyn, ny",NA
"4972","brooklyn, ny","08/12/2012",74.1,85.6,79.4,62.8,58.82,86,12.7,NA,259.42,0,0,NA,10,47.6,1012.6,"",40.69246,-73.99036,"brooklyn, ny",NA
"4973","brooklyn, ny","08/13/2012",70.6,84.2,77.7,58.2,52.54,83.2,9.2,NA,297.79,0,0,NA,10,25.2,1014.5,"",40.69246,-73.99036,"brooklyn, ny",NA
"4974","brooklyn, ny","08/14/2012",73.7,78.5,76.6,64.6,67.03,NA,13.9,NA,188.7,0,4.17,NA,9.7,53.3,1013.6,"Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4975","brooklyn, ny","08/15/2012",69.1,79.9,74,68.9,84.55,NA,9,31.1,158.59,0.5,29.17,NA,7.8,75,1011,"Mist, Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4976","brooklyn, ny","08/16/2012",68,83.9,75.4,61.6,65.92,83.4,11.9,NA,300.4,0.1,4.17,NA,8.6,20.3,1011.7,"Mist",40.69246,-73.99036,"brooklyn, ny",NA
"4977","brooklyn, ny","08/17/2012",72.6,87.5,78.7,62.1,57.69,87.9,10.9,NA,232.29,0.1,4.17,NA,9.7,26.3,1010.3,"Mist, Thunderstorm Without Precipitation",40.69246,-73.99036,"brooklyn, ny",NA
"4978","brooklyn, ny","08/18/2012",63.9,78.2,70.7,59.3,70.16,NA,10.5,NA,164.86,0.4,41.67,NA,9.3,79.4,1011.7,"Mist, Rain, Thunderstorm, Rain Showers, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4979","brooklyn, ny","08/19/2012",63.9,73.8,69.7,53.6,57.36,NA,7.3,NA,185.95,0,0,NA,10,36.9,1014.2,"",40.69246,-73.99036,"brooklyn, ny",NA
"4980","brooklyn, ny","08/20/2012",66.5,77.8,72.3,57.7,60.72,NA,6.3,NA,137.76,0,0,NA,10,58.8,1012.3,"",40.69246,-73.99036,"brooklyn, ny",NA
"4981","brooklyn, ny","08/21/2012",67.1,80.9,73.8,58,59.36,80.5,7.4,NA,199.5,0,0,NA,10,53.3,1016.1,"",40.69246,-73.99036,"brooklyn, ny",NA
"4982","brooklyn, ny","08/22/2012",69.4,80.1,74.8,61,63.45,80.4,10.3,NA,150.6,0,0,NA,9.8,37.9,1019.7,"",40.69246,-73.99036,"brooklyn, ny",NA
"4983","brooklyn, ny","08/23/2012",70.6,83.9,76.3,62.1,62.7,84.3,10.3,NA,199.28,0,0,NA,9.7,26.2,1020.3,"",40.69246,-73.99036,"brooklyn, ny",NA
"4984","brooklyn, ny","08/24/2012",70.6,86.1,78,61.5,58.54,84.8,6.6,NA,150.55,0,0,NA,9.5,35.9,1020.8,"Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4985","brooklyn, ny","08/25/2012",72.3,81.9,76.7,65.1,68.24,84.1,10.1,NA,88.86,0,0,NA,8.6,31.6,1023.8,"Mist, Smoke Or Haze",40.69246,-73.99036,"brooklyn, ny",NA
"4986","brooklyn, ny","08/26/2012",69.5,82,74,63.5,70.39,83.2,11.4,NA,81.52,0,0,NA,10,38.3,1025,"",40.69246,-73.99036,"brooklyn, ny",NA
"4987","brooklyn, ny","08/27/2012",70.7,80.3,75,68.7,81.25,82.6,11.4,38,152.91,0.7,8.33,NA,9.7,71.3,1019.4,"Mist, Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4988","brooklyn, ny","08/28/2012",73.8,86.1,79,65.6,67.09,85.7,11.6,NA,270.5,0.1,16.67,NA,9.4,49.7,1011.1,"Mist, Rain, Light Rain",40.69246,-73.99036,"brooklyn, ny",NA
"4989","brooklyn, ny","08/29/2012",67.3,78.5,73.3,52.6,49.4,NA,10.4,NA,189.05,0,0,NA,10,13,1014.4,"",40.69246,-73.99036,"brooklyn, ny",NA
"4990","brooklyn, ny","08/30/2012",63.7,83.1,73.7,50.2,45.98,81,8.4,NA,274.64,0,0,NA,10,3.8,1017.8,"",40.69246,-73.99036,"brooklyn, ny",NA
"4991","brooklyn, ny","08/31/2012",70.6,90.9,80.7,57.1,46.28,88.6,10.3,NA,245.62,0,0,NA,10,4.9,1015.5,"",40.69246,-73.99036,"brooklyn, ny",NA
